# Created by: riboviz
# Date: 2023-04-05 11:45:49
# File: /exports/csce/eddie/biology/groups/wallace_rna/riboviz-david/riboviz/riboviz/rscripts/generate_stats_figs.R
# Version: commit bb25145b6ec95e37fe5129429ddf94067d6b99f6 date 2023-03-09 14:39:35 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
augustus_masked-SAKL0F-processed-gene-7.130	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.100	1	0	0	0.5	0.5	0.5
maker-SAKL0F-augustus-gene-8.147	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.102	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-8.4	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.104	0	0	0	1	1	1
maker-SAKL0F-augustus-gene-8.145	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.106	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.126	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.107	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.127	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-8.108	0	0	0	1	1	1
genemark-SAKL0F-processed-gene-8.82	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.109	0	0	0	1	1	1
genemark-SAKL0F-processed-gene-8.63	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.111	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.112	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.129	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-8.16	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.130	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.114	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.131	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.132	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.115	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-8.37	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.134	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.135	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.116	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-8.40	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-8.41	0	0	0	1	1	1
maker-SAKL0F-augustus-gene-8.146	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.137	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.138	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.118	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.139	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.119	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.140	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.141	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.120	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-8.47	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.121	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.142	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.122	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.123	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.143	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-8.124	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.144	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-8.125	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.95	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-9.0	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.96	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-9.93	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-9.2	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.97	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.123	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.98	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.124	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.99	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.100	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-9.9	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.125	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-9.34	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.102	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-9.11	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.127	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.104	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.105	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.128	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.106	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.129	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.107	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.108	0	0	0	1	1	1
maker-SAKL0F-augustus-gene-9.144	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.131	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.109	0	0	0	1	1	1
maker-SAKL0F-augustus-gene-9.145	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.110	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.133	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.134	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.111	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.112	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.135	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.113	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.114	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.115	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.136	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.116	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.137	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.138	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.117	1	1	0	0.681324055883031	0.5	0.630558659818236
augustus_masked-SAKL0F-processed-gene-9.118	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.119	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.120	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-9.29	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-9.122	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.81	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.79	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.80	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.82	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-10.83	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.101	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.102	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.103	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.104	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.84	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.105	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-10.5	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-10.27	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-10.28	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.86	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-10.29	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-10.30	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.87	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-10.88	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.108	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-10.109	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-10.9	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.110	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.89	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.90	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.111	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-10.91	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.112	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.113	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.92	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.93	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.94	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.95	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.114	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.115	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
augustus_masked-SAKL0F-processed-gene-10.96	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.97	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.116	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.98	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.117	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-10.99	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-10.21	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.48	0	0	0	1	1	1
maker-SAKL0F-augustus-gene-11.100	0	0	0	1	1	1
genemark-SAKL0F-processed-gene-11.2	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.105	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.107	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.108	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.109	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.106	0	0	0	1	1	1
maker-SAKL0F-snap-gene-11.98	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.111	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-11.112	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.79	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.113	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.62	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.130	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.114	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.131	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.115	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.132	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.116	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.117	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.133	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.134	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.118	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.135	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.86	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.119	0	2	0	0.97032678060404	1	1
augustus_masked-SAKL0F-processed-gene-11.120	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.87	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.121	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.71	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.123	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.138	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.139	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.140	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.124	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.141	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.74	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.126	0	0	0	1	1	1
maker-SAKL0F-augustus-gene-11.102	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.76	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.77	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.143	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.94	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.145	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.146	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-11.97	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-11.128	0	0	0	1	1	1
maker-SAKL0F-snap-gene-12.264	1	0	0	0.5	0.5	0.5
snap_masked-SAKL0F-processed-gene-12.4	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.182	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.232	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.6	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.233	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.234	0	1	0	0.977249868051821	1	1
augustus_masked-SAKL0F-processed-gene-12.184	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.235	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.185	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.186	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.187	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.236	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.237	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.11	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.238	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.188	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.189	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.190	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-12.191	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.239	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.240	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.192	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.193	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
augustus_masked-SAKL0F-processed-gene-12.194	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.195	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.196	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.241	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.197	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.198	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.242	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.243	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.244	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.245	0	0	1	1	0.977249868051821	1
snap_masked-SAKL0F-processed-gene-12.23	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.24	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.25	0	0	0	1	1	1
maker-SAKL0F-snap-gene-12.268	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.26	0	0	0	1	1	1
genemark-SAKL0F-processed-gene-12.161	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.247	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.27	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.28	0	0	0	1	1	1
maker-SAKL0F-augustus-gene-12.270	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.206	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.207	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.208	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.77	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.78	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.209	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.249	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.210	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.250	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.34	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.251	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.212	0	0	0	1	1	1
maker-SAKL0F-augustus-gene-12.271	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.214	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.215	0	0	0	1	1	1
genemark-SAKL0F-processed-gene-12.168	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.216	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.253	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.217	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.254	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0F-processed-gene-12.218	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.85	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.219	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.256	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.43	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.220	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.48	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.257	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.49	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.222	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.223	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.224	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.258	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.53	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.259	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.226	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.90	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.227	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.261	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.56	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.228	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.58	0	0	0	1	1	1
augustus_masked-SAKL0F-processed-gene-12.230	0	0	0	1	1	1
snap_masked-SAKL0F-processed-gene-12.60	0	0	0	1	1	1
maker-SAKL0G-snap-gene-0.30	0	0	0	1	1	1
genemark-SAKL0G-processed-gene-0.82	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.2	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.3	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.16	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.17	0	0	0	1	1	1
genemark-SAKL0G-processed-gene-0.69	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.5	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-0.53	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.18	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.6	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.19	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.7	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.20	0	0	0	1	1	1
maker-SAKL0G-snap-gene-0.31	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.21	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.9	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.22	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.10	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.23	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.11	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.24	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.12	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0G-processed-gene-0.25	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.13	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-0.61	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.27	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.28	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.14	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-0.29	4	2	0	0.242009177352391	0.0359303191129258	0.0385585571293966
augustus_masked-SAKL0G-processed-gene-0.15	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.4	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.0	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.1	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.5	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.2	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.6	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.3	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.7	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.8	0	0	0	1	1	1
maker-SAKL0G-augustus-gene-1.54	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.9	0	0	0	1	1	1
maker-SAKL0G-augustus-gene-1.52	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.30	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.11	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-1.88	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.12	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.13	0	0	0	1	1	1
maker-SAKL0G-augustus-gene-1.53	0	0	0	1	1	1
genemark-SAKL0G-processed-gene-1.123	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.32	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.33	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.34	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.35	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-1.93	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-1.94	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.37	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.15	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.38	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.16	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.39	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-1.99	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-1.100	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.17	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-1.74	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.19	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.20	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-1.77	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.21	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.42	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.22	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.23	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.43	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.24	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.44	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.45	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-1.82	0	0	0	1	1	1
genemark-SAKL0G-processed-gene-1.136	0	0	0	1	1	1
genemark-SAKL0G-processed-gene-1.137	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.46	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.47	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-1.27	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.13	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.16	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.14	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0G-processed-gene-2.15	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.37	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.38	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-2.136	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.17	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.39	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-2.113	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.19	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.40	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.41	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-2.140	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.20	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.43	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.44	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.21	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.45	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.46	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.22	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.47	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.48	0	0	0	1	1	1
snap_masked-SAKL0G-processed-gene-2.118	0	0	0	1	1	1
maker-SAKL0G-augustus-gene-2.11	0	0	0	1	1	1
augustus_masked-SAKL0G-processed-gene-2.23	0	0	0	1	1	1
maker-SAKL0G-augustus-gene-2.9	0	0	0	1	1	1
